"incidence","village","week"
234.197824804783,"A",90
202.651862839431,"A",91
181.181525117136,"A",92
219.86939423075,"A",93
232.283935317636,"A",94
245.215761478818,"A",95
224.828478731716,"A",96
254.346411435791,"A",97
221.70205805955,"A",98
212.448969623217,"A",99
181.70875104763,"A",100
167.234987882957,"A",101
187.948888026671,"A",102
166.014802561034,"A",103
177.37197745726,"A",104
207.224650367226,"A",105
251.431312703414,"A",106
243.244274389571,"A",107
229.430548414428,"A",108
217.515274317063,"A",109
218.169277425269,"A",110
261.439051850668,"A",111
306.015553650039,"A",112
301.462760359862,"A",113
287.524092295663,"A",114
282.20194785495,"A",115
339.240355281084,"A",116
322.695165397088,"A",117
337.467073661322,"A",118
292.790632661081,"A",119
298.185649022019,"A",120
344.37138481522,"A",121
307.944885823573,"A",122
322.339841339289,"A",123
312.978114387216,"A",124
340.049470708061,"A",125
318.384589356076,"A",126
254.771964624755,"A",127
291.674346131764,"A",128
278.608225439053,"A",129
240.634399146027,"A",130
246.42521768892,"A",131
263.482576395475,"A",132
231.362147629423,"A",133
232.440543246576,"A",134
220.658765092946,"A",135
227.888731580631,"A",136
278.227607126131,"A",137
249.859986468091,"A",138
234.994663193581,"A",139
284.035778495733,"A",140
285.209016045472,"A",141
294.85419780373,"A",142
302.010110454726,"A",143
337.385645497129,"A",144
350.124029553693,"A",145
339.984671869736,"A",146
341.249847178178,"A",147
378.886906206758,"A",148
386.897313807409,"A",149
377.851969801941,"A",150
389.535568680165,"A",151
371.109082186615,"A",152
346.45685938365,"A",153
307.288880205912,"A",154
296.758380850774,"A",155
282.498234182182,"A",156
253.468442105486,"A",157
292.916247499036,"A",158
297.818138996903,"A",159
326.318803517584,"A",160
363.781368183721,"A",161
297.644240270055,"A",162
329.329268356119,"A",163
313.858362886819,"A",164
316.380664119137,"A",165
326.542062274282,"A",166
377.922853105728,"A",167
403.019627447178,"A",168
395.772026499979,"A",169
387.303696836455,"A",170
427.419524216259,"A",171
342.007840099684,"A",172
374.815799664543,"A",173
362.4360850798,"A",174
355.734274318099,"A",175
375.552278820484,"A",176
346.442267622232,"A",177
396.740743401506,"A",178
393.164942566608,"A",179
365.923154650598,"A",180
381.037973294453,"A",181
344.521573506168,"A",182
293.741607616848,"A",183
182.130185875069,"A",184
240.486529931753,"A",185
252.715976391365,"A",186
254.005058883998,"A",187
219.986828592549,"A",188
197.729539678086,"A",189
197.788589347762,"A",190
213.443900631357,"A",191
207.98873564235,"A",192
231.763847690879,"A",193
241.85859084611,"A",194
237.926328608396,"A",195
220.326598099977,"A",196
240.193858831734,"A",197
233.111972315823,"A",198
224.770590529039,"A",199
236.818951533542,"A",200
239.476642024593,"A",201
265.250193588214,"A",202
242.188508123937,"A",203
256.865187522686,"A",204
275.415360002025,"A",205
290.962774341436,"A",206
271.695814345289,"A",207
260.564785340076,"A",208
297.64301472815,"A",209
257.063074206885,"A",210
253.460370899368,"A",211
239.828313954413,"A",212
240.5248229148,"A",213
288.896988303859,"A",214
267.695395683557,"A",215
287.49055339133,"A",216
254.420260780437,"A",217
247.076066447327,"A",218
225.770349490718,"A",219
239.052817450771,"A",220
205.957520613856,"A",221
242.746727401966,"A",222
270.882879495473,"A",223
271.59972496913,"A",224
235.359253636278,"A",225
263.562855290973,"A",226
253.37453249567,"A",227
250.243901043658,"A",228
258.964537465196,"A",229
264.318037557126,"A",230
261.633101332491,"A",231
236.817005047916,"A",232
260.665644824357,"A",233
268.330868173638,"A",234
272.004590635396,"A",235
293.282525260171,"A",236
266.132209743625,"A",237
280.831706512512,"A",238
253.672055986711,"A",239
234.465574613098,"A",240
246.398277595038,"A",241
254.666979574294,"A",242
253.124351906867,"A",243
271.194093298183,"A",244
282.340877797533,"A",245
317.809934689816,"A",246
315.097257283819,"A",247
323.855599534039,"A",248
384.735813201934,"A",249
422.320186652624,"A",250
399.335448423185,"A",251
428.018430910516,"A",252
430.561414907986,"A",253
427.010186940047,"A",254
447.100336499966,"A",255
419.47864986411,"A",256
361.878453565704,"A",257
397.058019730949,"A",258
397.926673847734,"A",259
400.97984994454,"A",260
348.892012348034,"A",261
349.758238949054,"A",262
407.448892449006,"A",263
511.134568468096,"A",264
453.843745538248,"A",265
413.123195697483,"A",266
449.38070987102,"A",267
438.807614917825,"A",268
268.80113368379,"A",269
454.960275446813,"A",270
455.550898043705,"A",271
468.999382798119,"A",272
446.594212660867,"A",273
388.672758812356,"A",274
393.743893303172,"A",275
416.457947967553,"A",276
394.317624650727,"A",277
417.853296476115,"A",278
421.283084339284,"A",279
395.183618979665,"A",280
366.306329416156,"A",281
388.711713401921,"A",282
310.805885312404,"A",283
365.822921032275,"A",284
343.267097172838,"A",285
335.313683808958,"A",286
328.771860587246,"A",287
277.666710356748,"A",288
332.561287418348,"A",289
295.431971764004,"A",290
284.162232010398,"A",291
309.546225637637,"A",292
346.493297009408,"A",293
334.150876362919,"A",294
351.500492372086,"A",295
395.025961886245,"A",296
404.808820415045,"A",297
396.439913787157,"A",298
392.639625784217,"A",299
418.204854415377,"A",300
507.141455518755,"A",301
490.786584709011,"A",302
538.185617894133,"A",303
511.623846140297,"A",304
605.169918568269,"A",305
577.445529403637,"A",306
583.607195788377,"A",307
507.72112224568,"A",308
572.410581175508,"A",309
581.007176286011,"A",310
613.144928815972,"A",311
617.647566197259,"A",312
574.167301527652,"A",313
589.040744535234,"A",314
551.745438392415,"A",315
458.219893280401,"A",316
423.714729036803,"A",317
459.119406096972,"A",318
480.963586161571,"A",319
447.155232275665,"A",320
508.090012349011,"A",321
446.371616871892,"A",322
504.675578365229,"A",323
502.33990543728,"A",324
427.770063339508,"A",325
460.913311276872,"A",326
395.185583949767,"A",327
380.460712106941,"A",328
422.439512288292,"A",329
483.109775432876,"A",330
512.675994002062,"A",331
515.065956200591,"A",332
531.896950171539,"A",333
512.57515549397,"A",334
483.71698222874,"A",335
468.656163576564,"A",336
473.057156499544,"A",337
442.221704655914,"A",338
475.746266227398,"A",339
460.538402720682,"A",340
482.561724644062,"A",341
413.866338255576,"A",342
437.858960891571,"A",343
447.707384027192,"A",344
401.429881215389,"A",345
457.647050889859,"A",346
459.48235219174,"A",347
408.8229948949,"A",348
478.170371914528,"A",349
503.841708480201,"A",350
557.636454818209,"A",351
517.988605391282,"A",352
514.959264495843,"A",353
514.226653927907,"A",354
501.704209259699,"A",355
459.120184177182,"A",356
432.672642192446,"A",357
456.565882577066,"A",358
434.467858165506,"A",359
401.23063345827,"A",360
427.462921641533,"A",361
366.706601421205,"A",362
299.161551137255,"A",363
338.229826828974,"A",364
334.231109254837,"A",365
344.759465882119,"A",366
373.872185475327,"A",367
345.0040008624,"A",368
328.219864484773,"A",369
355.108842850677,"A",370
364.029411641122,"A",371
384.197315646643,"A",372
388.675789538302,"A",373
384.321539250331,"A",374
320.573726617584,"A",375
328.853199412737,"A",376
292.862580205966,"A",377
295.43539649597,"A",378
299.244644406694,"A",379
303.560394135039,"A",380
324.480714906443,"A",381
278.640472890702,"A",382
315.771187358625,"A",383
323.997490863426,"A",384
310.86875522321,"A",385
323.469401743465,"A",386
323.115341998993,"A",387
312.280273583721,"A",388
311.978856403009,"A",389
281.4814469676,"A",390
252.940969836707,"A",391
250.64044888803,"A",392
282.619914565781,"A",393
274.63170060209,"A",394
245.115676141157,"A",395
280.535488161847,"A",396
279.161817806004,"A",397
316.144189947606,"A",398
311.635296776863,"A",399
317.19540939411,"A",400
335.007740577126,"A",401
368.532778029619,"A",402
441.501776379565,"A",403
446.072626588767,"A",404
411.991558538783,"A",405
552.779573945841,"A",406
497.964146318944,"A",407
471.533109963104,"A",408
505.53085066382,"A",409
465.948597328002,"A",410
481.094540858325,"A",411
499.465430926663,"A",412
432.478857994787,"A",413
480.608326068347,"A",414
458.819534735054,"A",415
422.117483423124,"A",416
567.151891260103,"A",417
498.501196003085,"A",418
528.075445085969,"A",419
435.484756923984,"A",420
714.855114762348,"A",421
544.840590493505,"A",422
589.102529366993,"A",423
601.925909856298,"A",424
657.758370167257,"A",425
609.599780553377,"A",426
563.911966128696,"A",427
561.105847990016,"A",428
453.419964980894,"A",429
455.484712754601,"A",430
396.366441426238,"A",431
411.655148479146,"A",432
421.4388552133,"A",433
417.754645596463,"A",434
439.078363034093,"A",435
404.493533414261,"A",436
423.911964844521,"A",437
787.344531161547,"A",438
461.066776868782,"A",439
430.191625311538,"A",440
456.095083718444,"A",441
418.262504562152,"A",442
754.345715600198,"A",443
412.545941880582,"A",444
399.154850371293,"A",445
391.495623095564,"A",446
373.64134520481,"A",447
364.482979793527,"A",448
360.546268077905,"A",449
382.464923209045,"A",450
412.183515742942,"A",451
391.953571653756,"A",452
431.978292865144,"A",453
416.4138750119,"A",454
461.662749459715,"A",455
520.14614156951,"A",456
478.811695113704,"A",457
484.123587131059,"A",458
462.739826931507,"A",459
503.671232952047,"A",460
503.377664664591,"A",461
455.349069114443,"A",462
352.486662847893,"B",1
358.06237767716,"B",2
342.057925461845,"B",3
285.825944470203,"B",4
237.951552724971,"B",5
223.628358529091,"B",6
247.880793988748,"B",7
244.39766754719,"B",8
221.877532821315,"B",9
274.98389459795,"B",10
334.879592223829,"B",11
247.566057167045,"B",12
269.490689773195,"B",13
333.932344110977,"B",14
282.607893382491,"B",15
342.083269437444,"B",16
284.817438133882,"B",17
372.400385333088,"B",18
442.156836755036,"B",19
522.544511275447,"B",20
671.333579593258,"B",21
614.598785387056,"B",22
514.82414975555,"B",23
461.460273526169,"B",24
432.458818066655,"B",25
358.415376971317,"B",26
352.758602375224,"B",27
285.110898367254,"B",28
275.379014956689,"B",29
227.277403617017,"B",30
244.742713619285,"B",31
213.350720767211,"B",32
213.221608998306,"B",33
192.646115597905,"B",34
214.155793657386,"B",35
227.390521805114,"B",36
185.580188175046,"B",37
186.395908333381,"B",38
86.5163770842048,"B",39
214.576434992622,"B",40
216.151015150202,"B",41
205.835313035141,"B",42
304.279141109198,"B",43
268.283473915017,"B",44
316.68353088357,"B",45
340.415114311725,"B",46
363.925054420769,"B",47
360.611034112557,"B",48
338.592887617708,"B",49
363.792905697824,"B",50
378.645029476431,"B",51
405.910952751587,"B",52
108.094907866555,"B",53
498.385002083029,"B",54
466.717747889691,"B",55
499.692438878642,"B",56
461.74347550348,"B",57
362.170252569526,"B",58
346.456590253648,"B",59
345.195979384836,"B",60
283.349290022025,"B",61
298.179254216288,"B",62
270.696832078432,"B",63
262.189132040452,"B",64
282.834631018403,"B",65
235.273219594355,"B",66
318.510570349651,"B",67
353.032207793589,"B",68
404.544647731864,"B",69
405.941067205361,"B",70
450.024318792886,"B",71
444.291394817601,"B",72
432.626241753257,"B",73
418.289781757139,"B",74
474.029318056347,"B",75
500.503851850726,"B",76
503.404829086839,"B",77
469.934874772247,"B",78
418.38799715307,"B",79
408.457695669139,"B",80
283.834195532408,"B",81
270.669950765454,"B",82
255.620498759446,"B",83
245.864387835679,"B",84
105.964187523674,"B",85
246.265795419779,"B",86
246.208209804896,"B",87
220.417489906454,"B",88
309.873971029818,"B",89
211.752919472413,"B",90
228.99891518456,"B",91
218.076689366789,"B",92
256.044438695814,"B",93
298.674002600617,"B",94
360.459162177557,"B",95
309.192643807773,"B",96
302.2664332634,"B",97
338.884183674729,"B",98
340.381481696369,"B",99
408.215046687805,"B",100
279.817771835043,"B",101
411.710480973564,"B",102
371.214250289338,"B",103
457.883731547304,"B",104
395.343856946087,"B",105
466.935584428764,"B",106
452.06223904648,"B",107
447.312620197154,"B",108
421.58021016515,"B",109
476.377163139781,"B",110
520.919286245268,"B",111
569.475559971599,"B",112
546.053621197002,"B",113
489.206073503617,"B",114
463.097993323514,"B",115
419.990833245525,"B",116
515.379323026408,"B",117
574.378950467206,"B",118
554.691999575061,"B",119
476.045822386735,"B",120
678.485235138384,"B",121
766.047094203359,"B",122
717.876644374056,"B",123
659.906446058035,"B",124
657.14889675618,"B",125
667.188368466343,"B",126
562.510122440492,"B",127
580.078515903718,"B",128
568.130377527483,"B",129
495.183908308264,"B",130
403.65171531375,"B",131
378.326958476994,"B",132
356.484338873516,"B",133
310.745040545932,"B",134
257.588562653017,"B",135
281.286537401751,"B",136
255.452744743677,"B",137
264.273098807318,"B",138
234.735902870722,"B",139
265.81340067745,"B",140
294.542198096613,"B",141
262.607348067864,"B",142
271.23792422477,"B",143
271.312334175923,"B",144
316.705832544956,"B",145
307.883175215241,"B",146
385.93193200416,"B",147
433.004535829668,"B",148
448.525782208419,"B",149
501.462012715743,"B",150
548.692091112839,"B",151
551.690160538869,"B",152
501.691866557699,"B",153
450.805440439225,"B",154
506.786106569213,"B",155
499.654827002206,"B",156
561.968701276055,"B",157
605.576856043343,"B",158
591.663567401605,"B",159
595.318292688365,"B",160
564.655754451513,"B",161
535.186497989908,"B",162
504.32345552316,"B",163
493.209606955617,"B",164
401.064103733923,"B",165
402.250810930594,"B",166
411.973416975593,"B",167
434.910599450406,"B",168
481.013109842315,"B",169
504.560692524541,"B",170
556.399886468028,"B",171
534.272115202208,"B",172
582.257491547206,"B",173
579.167152414953,"B",174
672.922002098656,"B",175
554.019063269169,"B",176
784.049104215405,"B",177
849.080613819434,"B",178
774.779195933613,"B",179
772.998108138244,"B",180
688.926900988453,"B",181
648.491591364828,"B",182
573.402791599228,"B",183
433.034409396081,"B",184
397.323690661844,"B",185
319.108633944323,"B",186
272.665935167588,"B",187
257.714358157198,"B",188
231.704592835091,"B",189
216.159091877732,"B",190
209.23733010929,"B",191
220.757238788171,"B",192
219.242114502731,"B",193
183.979256560942,"B",194
200.667221814733,"B",195
205.256557172272,"B",196
217.181456120998,"B",197
219.257341885536,"B",198
199.404946144004,"B",199
230.114806009192,"B",200
252.490471166047,"B",201
223.293285664883,"B",202
298.532015519882,"B",203
252.069311549378,"B",204
337.295042009852,"B",205
378.396211791558,"B",206
403.428711303949,"B",207
370.722537227241,"B",208
384.712991853768,"B",209
425.027427604706,"B",210
444.173048023695,"B",211
396.98065419557,"B",212
395.954955585639,"B",213
348.946969377291,"B",214
349.555219315277,"B",215
359.945842400564,"B",216
298.82024777109,"B",217
308.19430868811,"B",218
285.2720805848,"B",219
285.379739389771,"B",220
265.120824912062,"B",221
260.210159689993,"B",222
349.756533031202,"B",223
393.047449179265,"B",224
389.92515047469,"B",225
358.231051035899,"B",226
334.553665452555,"B",227
406.90627903006,"B",228
408.339491813303,"B",229
439.046232696568,"B",230
462.928916316889,"B",231
533.27203516519,"B",232
592.108532482306,"B",233
480.636856040413,"B",234
453.982894424157,"B",235
447.064680196992,"B",236
400.991031960465,"B",237
382.791994566589,"B",238
317.977502015816,"B",239
317.65510791568,"B",240
281.447533540342,"B",241
308.765501951863,"B",242
261.373542170115,"B",243
222.607115562093,"B",244
254.07223083431,"B",245
244.941412083513,"B",246
245.688194808747,"B",247
265.334412217505,"B",248
274.249226187675,"B",249
289.490314918654,"B",250
324.977362770275,"B",251
411.798190524221,"B",252
515.535638985987,"B",253
659.794116066544,"B",254
747.852108747934,"B",255
688.240466364651,"B",256
684.996979362633,"B",257
749.860383329448,"B",258
794.939462142354,"B",259
790.376698844277,"B",260
877.453288402926,"B",261
895.126142688808,"B",262
987.399131384872,"B",263
977.661660519664,"B",264
896.783450805401,"B",265
883.354149902866,"B",266
750.795904596028,"B",267
654.054551320258,"B",268
628.991156101588,"B",269
656.438122911273,"B",270
706.650916460009,"B",271
711.582935368149,"B",272
737.97200903134,"B",273
777.432778456988,"B",274
771.190095315654,"B",275
715.274281805441,"B",276
608.524464081839,"B",277
591.734860381899,"B",278
684.250233836581,"B",279
623.012338648383,"B",280
538.416589320964,"B",281
499.933565737929,"B",282
474.147298556889,"B",283
509.344062110759,"B",284
558.917254000434,"B",285
484.872736482517,"B",286
440.894934453306,"B",287
353.559532320925,"B",288
380.104424399693,"B",289
346.910446295306,"B",290
311.594637992129,"B",291
351.695185120237,"B",292
315.944147794526,"B",293
312.526286912406,"B",294
314.290371287459,"B",295
327.041049592516,"B",296
288.608799308942,"B",297
303.017643135395,"B",298
273.130016571123,"B",299
365.970099309308,"B",300
411.551750329195,"B",301
541.97588773212,"B",302
718.768353315618,"B",303
728.099102675135,"B",304
869.484232089114,"B",305
893.682955361994,"B",306
910.598341022541,"B",307
752.982237079952,"B",308
851.80139481809,"B",309
894.636917831231,"B",310
1041.53356441115,"B",311
1064.57849947037,"B",312
964.397518910776,"B",313
935.020042231441,"B",314
916.134900174469,"B",315
843.388667354945,"B",316
836.778759980194,"B",317
716.707767448806,"B",318
724.736907613497,"B",319
689.14401131416,"B",320
619.845155323215,"B",321
636.793857442769,"B",322
730.351202952884,"B",323
657.724237965871,"B",324
657.390368539713,"B",325
762.155482634975,"B",326
774.150549609255,"B",327
891.907547109079,"B",328
960.531575119091,"B",329
995.37165177725,"B",330
1015.80742172149,"B",331
1066.26464236278,"B",332
955.482151405032,"B",333
903.553520221305,"B",334
778.609955782801,"B",335
752.745724049394,"B",336
696.000202360413,"B",337
585.061514824706,"B",338
606.483113040782,"B",339
515.332996880821,"B",340
535.749968910725,"B",341
519.685463025517,"B",342
456.597936050752,"B",343
384.368483124889,"B",344
340.612022771892,"B",345
292.321368150315,"B",346
285.893649067321,"B",347
287.556119906475,"B",348
273.081513227716,"B",349
286.551653599247,"B",350
248.288590644801,"B",351
296.586413136089,"B",352
255.291946637339,"B",353
274.568502368216,"B",354
294.396483753414,"B",355
338.825356466873,"B",356
326.168837045402,"B",357
384.068019903981,"B",358
409.75189351707,"B",359
439.101847158566,"B",360
478.22720824444,"B",361
411.22788576241,"B",362
392.766241291285,"B",363
485.27516236815,"B",364
444.217866448653,"B",365
409.18336420043,"B",366
452.657963299668,"B",367
446.066262840007,"B",368
414.977356334774,"B",369
353.189026003068,"B",370
373.797713203455,"B",371
372.216612623499,"B",372
368.04328005501,"B",373
454.060341315731,"B",374
487.987548361,"B",375
486.920532871772,"B",376
481.9213174236,"B",377
468.278684087977,"B",378
467.717351725747,"B",379
498.597719599187,"B",380
485.364971456083,"B",381
477.683599136924,"B",382
439.38013686465,"B",383
477.120115425143,"B",384
464.559559393291,"B",385
418.394603352728,"B",386
446.339687017729,"B",387
401.497889970552,"B",388
373.49387951249,"B",389
289.756317355175,"B",390
275.262834252997,"B",391
254.635365680784,"B",392
211.853163003179,"B",393
191.798958708808,"B",394
196.949664800951,"B",395
171.069469805196,"B",396
149.473044524809,"B",397
182.397836157436,"B",398
171.354607176405,"B",399
192.569532237475,"B",400
184.136254341273,"B",401
199.123446772553,"B",402
171.756583196513,"B",403
180.736230799402,"B",404
259.379311484388,"B",405
226.889785785483,"B",406
243.033371236099,"B",407
271.796738374874,"B",408
317.537528754503,"B",409
382.26676920095,"B",410
518.327559716007,"B",411
656.285841201185,"B",412
612.516948542503,"B",413
594.335171160362,"B",414
627.585090475676,"B",415
625.633270299779,"B",416
587.142279228808,"B",417
558.804623425238,"B",418
608.0495116799,"B",419
586.836316352862,"B",420
676.946687403889,"B",421
643.27404507725,"B",422
649.275437270956,"B",423
631.410318131305,"B",424
698.033945105321,"B",425
643.187602181688,"B",426
609.815578863245,"B",427
673.400119605143,"B",428
656.935751009671,"B",429
680.042096797301,"B",430
679.859591699649,"B",431
718.548008298768,"B",432
819.814537305294,"B",433
891.039956746221,"B",434
969.253799215075,"B",435
975.708960810186,"B",436
945.109306545442,"B",437
938.297781950945,"B",438
907.415875741426,"B",439
934.276558597339,"B",440
882.65639793348,"B",441
897.747491051226,"B",442
825.082921117046,"B",443
703.167689414336,"B",444
921.705400239816,"B",445
818.675969517437,"B",446
583.47350423024,"B",447
463.142246523646,"B",448
406.489367041358,"B",449
415.315833244238,"B",450
413.713371764487,"B",451
428.843049982235,"B",452
378.75666651601,"B",453
409.358255525851,"B",454
457.15445934012,"B",455
455.383271983067,"B",456
502.520375420352,"B",457
501.313835838475,"B",458
575.641972883097,"B",459
631.534621263879,"B",460
630.139500452588,"B",461
686.736510927152,"B",462
459.416431677087,"C",1
471.366998152033,"C",2
525.719429846057,"C",3
455.376984166321,"C",4
400.525842395803,"C",5
405.126136729199,"C",6
407.89899791705,"C",7
435.73188988404,"C",8
431.561343661186,"C",9
458.57114384079,"C",10
389.227722468385,"C",11
358.467811569507,"C",12
482.454050689512,"C",13
428.613322065359,"C",14
469.642157216775,"C",15
432.492714405256,"C",16
480.215208700854,"C",17
139.498185869707,"C",18
554.070731354139,"C",19
599.768147552741,"C",20
652.359435477727,"C",21
673.673577735235,"C",22
609.632616882161,"C",23
534.937164407489,"C",24
513.565017076224,"C",25
399.668658067285,"C",26
267.790511754913,"C",27
385.587631215505,"C",28
351.484491615223,"C",29
312.29909651109,"C",30
281.236819374223,"C",31
309.638614954645,"C",32
267.875462137978,"C",33
283.03796624211,"C",34
293.844216028568,"C",35
295.944369843593,"C",36
306.110920571785,"C",37
310.037747281751,"C",38
372.213366485626,"C",39
74.2857531788609,"C",40
362.905418801921,"C",41
390.950632314859,"C",42
397.515142493025,"C",43
474.044375136921,"C",44
513.756179935023,"C",45
519.813435080777,"C",46
421.614571727869,"C",47
498.621915423983,"C",48
570.839123762611,"C",49
523.356669569189,"C",50
668.557891493211,"C",51
506.500862393861,"C",52
484.100029045575,"C",53
623.030980790817,"C",54
612.247403476856,"C",55
542.315322940056,"C",56
660.785570315784,"C",57
654.427082364861,"C",58
550.536396395976,"C",59
578.280183971858,"C",60
469.569607991541,"C",61
657.18160506334,"C",62
605.179465932508,"C",63
488.840793455808,"C",64
488.132021817329,"C",65
426.659403664491,"C",66
556.421594202696,"C",67
547.726148345406,"C",68
599.990282466006,"C",69
590.183729799605,"C",70
565.723937259939,"C",71
572.950078524651,"C",72
592.464417036439,"C",73
539.623052317833,"C",74
578.115244283185,"C",75
578.636764399464,"C",76
561.592696479506,"C",77
584.064091738577,"C",78
538.370412058036,"C",79
534.949254552863,"C",80
485.112553375318,"C",81
413.080741764163,"C",82
420.86465143187,"C",83
392.527305429972,"C",84
382.437924565341,"C",85
395.511183561297,"C",86
380.117848398529,"C",87
319.190615276475,"C",88
338.080920764829,"C",89
384.252758731519,"C",90
356.720546395856,"C",91
372.862014975236,"C",92
359.544264123059,"C",93
454.080911399518,"C",94
459.322440067136,"C",95
424.35207252099,"C",96
417.466504661295,"C",97
418.846021728478,"C",98
387.601299516877,"C",99
432.005151382094,"C",100
396.014489905166,"C",101
383.390960001731,"C",102
425.906218367988,"C",103
573.383582492126,"C",104
474.642113568086,"C",105
593.749666585474,"C",106
548.491148648964,"C",107
571.313877540566,"C",108
580.381170109933,"C",109
650.546616502035,"C",110
663.368123828961,"C",111
694.337244168068,"C",112
729.451444810147,"C",113
752.67722378895,"C",114
664.737792527581,"C",115
654.135132088283,"C",116
744.344669765038,"C",117
785.873965901718,"C",118
766.206231073969,"C",119
552.41409023058,"C",120
916.222499458972,"C",121
816.858339157324,"C",122
792.492190080038,"C",123
654.612590945778,"C",124
692.291832777349,"C",125
706.380580840463,"C",126
726.173036800252,"C",127
718.849277911541,"C",128
619.831738783139,"C",129
605.952301828076,"C",130
478.159016975068,"C",131
464.595521344142,"C",132
425.065300543279,"C",133
446.388035331212,"C",134
409.718697867892,"C",135
411.134036923716,"C",136
368.994102503975,"C",137
345.827384114509,"C",138
347.156169782991,"C",139
391.244802283853,"C",140
365.999366791088,"C",141
392.933174660842,"C",142
374.902722425259,"C",143
345.519209496324,"C",144
428.339078805418,"C",145
445.722091824873,"C",146
440.627615336265,"C",147
478.056222228737,"C",148
516.866108067074,"C",149
613.876923242456,"C",150
606.736485985016,"C",151
590.117371301598,"C",152
641.610741574491,"C",153
591.399057067636,"C",154
632.690728572118,"C",155
667.550544942071,"C",156
653.454285054513,"C",157
753.522415882857,"C",158
763.267951093219,"C",159
791.319321400361,"C",160
711.204346092611,"C",161
712.166450201169,"C",162
703.373506985902,"C",163
746.487670075899,"C",164
731.200862639069,"C",165
717.744386626323,"C",166
614.310410646879,"C",167
701.183149252258,"C",168
697.227894470701,"C",169
779.788024387595,"C",170
785.840018921861,"C",171
712.062685060801,"C",172
753.585216448461,"C",173
734.810622338505,"C",174
730.350167925455,"C",175
784.712084206966,"C",176
862.56329377846,"C",177
843.477519685677,"C",178
931.393590949162,"C",179
931.056408066149,"C",180
713.857198785627,"C",181
765.894947853406,"C",182
554.376909077039,"C",183
539.567547450378,"C",184
437.040166534284,"C",185
400.201825632966,"C",186
381.333584793086,"C",187
326.826078225788,"C",188
314.316526047468,"C",189
321.337262030939,"C",190
309.780260031328,"C",191
270.904692385163,"C",192
319.818015171498,"C",193
291.114963100512,"C",194
333.046574931785,"C",195
313.78340088012,"C",196
332.999933667404,"C",197
352.586314155969,"C",198
351.799671336512,"C",199
372.737888655927,"C",200
426.102646187256,"C",201
472.425673431273,"C",202
444.919827699095,"C",203
459.2835061385,"C",204
487.194652766538,"C",205
562.961776821268,"C",206
590.608449243802,"C",207
521.89881924587,"C",208
551.153363047154,"C",209
559.172252249783,"C",210
619.747857737099,"C",211
618.649414701365,"C",212
600.480574813479,"C",213
593.874521598712,"C",214
612.714792248249,"C",215
583.815084444367,"C",216
560.77602265377,"C",217
587.289720364975,"C",218
556.57541568287,"C",219
475.012055262789,"C",220
537.237714132604,"C",221
519.145227979624,"C",222
602.318769169915,"C",223
645.024283181714,"C",224
567.659250446072,"C",225
527.892947750582,"C",226
551.692716999133,"C",227
584.313464302816,"C",228
570.044158623473,"C",229
643.916858283456,"C",230
694.800942562944,"C",231
734.607555460194,"C",232
522.23729942845,"C",233
711.968248960654,"C",234
617.976121278934,"C",235
621.16274886071,"C",236
487.758834806963,"C",237
422.680297261632,"C",238
426.404356048915,"C",239
414.03692541347,"C",240
